Country,Region,Code,Date,Sex,Age,AgeInt,Cases,Deaths,Tests
Afghanistan,Rural,AF,2022-03-01,b,70,10,12563,192,2545
Brazil,Rural,AF,2022-03-01,b,70,10,17479,463,44235
Canada,Rural,AF,2022-03-01,b,70,10,7682,466,2517
Denmark,Rural,AF,2022-03-01,b,70,10,4309,232,27610
Egypt,Rural,AF,2022-03-01,b,70,10,2129,239,17984
Afghanistan,All,BR,2022-03-01,b,70,10,11646,232,16720
Brazil,All,BR,2022-03-01,b,70,10,13780,212,27964
Canada,All,BR,2022-03-01,b,70,10,19685,72,13898
Denmark,All,BR,2022-03-01,b,70,10,12405,117,20061
Egypt,All,BR,2022-03-01,b,70,10,12549,485,6292
Afghanistan,Urban,BR,2022-03-01,b,70,10,8416,11,43840
Brazil,Urban,BR,2022-03-01,b,70,10,226,471,44032
Canada,Urban,BR,2022-03-01,b,70,10,1636,29,43637
Denmark,Urban,BR,2022-03-01,b,70,10,15939,69,33512
Egypt,Urban,BR,2022-03-01,b,70,10,8638,466,34656
Afghanistan,Rural,BR,2022-03-01,b,70,10,3911,415,18526
Brazil,Rural,BR,2022-03-01,b,70,10,594,453,1001
Canada,Rural,BR,2022-03-01,b,70,10,14377,483,42850
Denmark,Rural,BR,2022-03-01,b,70,10,16347,229,20032
Egypt,Rural,BR,2022-03-01,b,70,10,15912,411,47496
Afghanistan,All,CA,2022-03-01,b,70,10,17065,20,7308
Brazil,All,CA,2022-03-01,b,70,10,13631,230,30980
Canada,All,CA,2022-03-01,b,70,10,1068,308,4353
Denmark,All,CA,2022-03-01,b,70,10,4888,147,15336
Egypt,All,CA,2022-03-01,b,70,10,3405,47,28032
Afghanistan,Urban,CA,2022-03-01,b,70,10,17805,202,4900
Brazil,Urban,CA,2022-03-01,b,70,10,15781,426,362
Canada,Urban,CA,2022-03-01,b,70,10,11082,203,28462
Denmark,Urban,CA,2022-03-01,b,70,10,16490,498,38031
Egypt,Urban,CA,2022-03-01,b,70,10,15482,413,41610
Afghanistan,Rural,CA,2022-03-01,b,70,10,1950,178,6763
Brazil,Rural,CA,2022-03-01,b,70,10,256,442,9962
Canada,Rural,CA,2022-03-01,b,70,10,13870,442,38509
Denmark,Rural,CA,2022-03-01,b,70,10,18838,184,1276
Egypt,Rural,CA,2022-03-01,b,70,10,16765,479,46860
Afghanistan,All,DK,2022-03-01,b,70,10,11527,133,45008
Brazil,All,DK,2022-03-01,b,70,10,11464,89,4547
Canada,All,DK,2022-03-01,b,70,10,4124,219,42692
Denmark,All,DK,2022-03-01,b,70,10,8331,349,22602
Egypt,All,DK,2022-03-01,b,70,10,11155,326,11567
Afghanistan,Urban,DK,2022-03-01,b,70,10,18914,281,43688
Brazil,Urban,DK,2022-03-01,b,70,10,773,12,26606
Canada,Urban,DK,2022-03-01,b,70,10,8643,180,44014
Denmark,Urban,DK,2022-03-01,b,70,10,14435,194,13685
Egypt,Urban,DK,2022-03-01,b,70,10,14709,167,20188
Afghanistan,Rural,DK,2022-03-01,b,70,10,14981,37,3162
Brazil,Rural,DK,2022-03-01,b,70,10,18887,269,23999
Canada,Rural,DK,2022-03-01,b,70,10,18869,210,1562
Denmark,Rural,DK,2022-03-01,b,70,10,9201,324,2318
Egypt,Rural,DK,2022-03-01,b,70,10,17262,254,13919
Afghanistan,All,EG,2022-03-01,b,70,10,11467,239,33755
Brazil,All,EG,2022-03-01,b,70,10,10851,113,39265
Canada,All,EG,2022-03-01,b,70,10,16721,268,32458
Denmark,All,EG,2022-03-01,b,70,10,6208,3,4608
Egypt,All,EG,2022-03-01,b,70,10,2060,275,46499
Afghanistan,Urban,EG,2022-03-01,b,70,10,6609,302,25382
Brazil,Urban,EG,2022-03-01,b,70,10,10206,338,5135
Canada,Urban,EG,2022-03-01,b,70,10,4806,61,11822
Denmark,Urban,EG,2022-03-01,b,70,10,13401,316,3603
Egypt,Urban,EG,2022-03-01,b,70,10,17392,330,38840
Afghanistan,Rural,EG,2022-03-01,b,70,10,477,168,33153
Brazil,Rural,EG,2022-03-01,b,70,10,5411,155,34903
Canada,Rural,EG,2022-03-01,b,70,10,225,443,29987
Denmark,Rural,EG,2022-03-01,b,70,10,8034,266,18174
Egypt,Rural,EG,2022-03-01,b,70,10,18698,152,36825
Afghanistan,All,AF,2022-04-01,b,70,10,18450,285,7226
Brazil,All,AF,2022-04-01,b,70,10,2083,50,14718
Canada,All,AF,2022-04-01,b,70,10,14402,457,15097
Denmark,All,AF,2022-04-01,b,70,10,3514,445,24833
Egypt,All,AF,2022-04-01,b,70,10,3718,444,23006
Afghanistan,Urban,AF,2022-04-01,b,70,10,17553,385,48052
Brazil,Urban,AF,2022-04-01,b,70,10,8698,30,5032
Canada,Urban,AF,2022-04-01,b,70,10,425,492,43072
Denmark,Urban,AF,2022-04-01,b,70,10,2609,182,32791
Egypt,Urban,AF,2022-04-01,b,70,10,440,67,26465
Afghanistan,Rural,AF,2022-04-01,b,70,10,2659,110,26842
Brazil,Rural,AF,2022-04-01,b,70,10,5819,390,25263
Canada,Rural,AF,2022-04-01,b,70,10,10349,57,33812
Denmark,Rural,AF,2022-04-01,b,70,10,496,51,47243
Egypt,Rural,AF,2022-04-01,b,70,10,17045,422,9522
Afghanistan,All,BR,2022-04-01,b,70,10,9622,35,47629
Brazil,All,BR,2022-04-01,b,70,10,16352,481,9945
Canada,All,BR,2022-04-01,b,70,10,9616,279,12054
Denmark,All,BR,2022-04-01,b,70,10,9298,495,41976
Egypt,All,BR,2022-04-01,b,70,10,10553,289,20648
Afghanistan,Urban,BR,2022-04-01,b,70,10,14484,69,48210
Brazil,Urban,BR,2022-04-01,b,70,10,8680,268,2363
Canada,Urban,BR,2022-04-01,b,70,10,11140,301,5561
Denmark,Urban,BR,2022-04-01,b,70,10,3862,207,34732
Egypt,Urban,BR,2022-04-01,b,70,10,5279,243,2793
Afghanistan,Rural,BR,2022-04-01,b,70,10,1295,220,22415
Brazil,Rural,BR,2022-04-01,b,70,10,14670,179,12250
Canada,Rural,BR,2022-04-01,b,70,10,17025,428,22728
Denmark,Rural,BR,2022-04-01,b,70,10,13909,442,39027
Egypt,Rural,BR,2022-04-01,b,70,10,10928,470,37973
Afghanistan,All,CA,2022-04-01,b,70,10,9342,294,4539
Brazil,All,CA,2022-04-01,b,70,10,7479,362,5232
Canada,All,CA,2022-04-01,b,70,10,14715,367,3819
Denmark,All,CA,2022-04-01,b,70,10,11707,289,6589
Egypt,All,CA,2022-04-01,b,70,10,1343,324,15967
Afghanistan,Urban,CA,2022-04-01,b,70,10,13447,273,27127
Brazil,Urban,CA,2022-04-01,b,70,10,10496,118,5005
Canada,Urban,CA,2022-04-01,b,70,10,17407,392,27945
Denmark,Urban,CA,2022-04-01,b,70,10,12530,160,9049
Egypt,Urban,CA,2022-04-01,b,70,10,17095,438,39500
Afghanistan,Rural,CA,2022-04-01,b,70,10,8201,282,24304
Brazil,Rural,CA,2022-04-01,b,70,10,1090,355,40975
Canada,Rural,CA,2022-04-01,b,70,10,12570,311,14193
Denmark,Rural,CA,2022-04-01,b,70,10,15596,213,24938
Egypt,Rural,CA,2022-04-01,b,70,10,16408,51,11840
Afghanistan,All,DK,2022-04-01,b,70,10,10904,118,29513
Brazil,All,DK,2022-04-01,b,70,10,13146,170,19250
Canada,All,DK,2022-04-01,b,70,10,3627,16,13969
Denmark,All,DK,2022-04-01,b,70,10,13193,484,8592
Egypt,All,DK,2022-04-01,b,70,10,6717,72,27871
Afghanistan,Urban,DK,2022-04-01,b,70,10,5181,114,43708
Brazil,Urban,DK,2022-04-01,b,70,10,2554,19,33204
Canada,Urban,DK,2022-04-01,b,70,10,10792,435,11570
Denmark,Urban,DK,2022-04-01,b,70,10,3055,415,14730
Egypt,Urban,DK,2022-04-01,b,70,10,14783,338,35642
Afghanistan,Rural,DK,2022-04-01,b,70,10,10738,120,11877
Brazil,Rural,DK,2022-04-01,b,70,10,16669,50,15214
Canada,Rural,DK,2022-04-01,b,70,10,17273,148,13198
Denmark,Rural,DK,2022-04-01,b,70,10,295,294,24649
Egypt,Rural,DK,2022-04-01,b,70,10,16979,42,43238
Afghanistan,All,EG,2022-04-01,b,70,10,3116,214,38256
Brazil,All,EG,2022-04-01,b,70,10,6391,107,24165
Canada,All,EG,2022-04-01,b,70,10,7067,213,823
Denmark,All,EG,2022-04-01,b,70,10,16570,129,20230
Egypt,All,EG,2022-04-01,b,70,10,2547,77,41657
Afghanistan,Urban,EG,2022-04-01,b,70,10,973,392,25901
Brazil,Urban,EG,2022-04-01,b,70,10,4912,391,15195
Canada,Urban,EG,2022-04-01,b,70,10,11201,270,43254
Denmark,Urban,EG,2022-04-01,b,70,10,11209,250,12571
Egypt,Urban,EG,2022-04-01,b,70,10,19794,131,43826
Afghanistan,Rural,EG,2022-04-01,b,70,10,16087,376,42315
Brazil,Rural,EG,2022-04-01,b,70,10,1718,176,42499
Canada,Rural,EG,2022-04-01,b,70,10,9255,377,40259
Denmark,Rural,EG,2022-04-01,b,70,10,13364,187,28736
Egypt,Rural,EG,2022-04-01,b,70,10,6330,310,42702
Afghanistan,All,AF,2022-05-01,b,70,10,4369,204,15629
Brazil,All,AF,2022-05-01,b,70,10,17035,241,11080
Canada,All,AF,2022-05-01,b,70,10,17304,146,36125
Denmark,All,AF,2022-05-01,b,70,10,9631,486,20938
Egypt,All,AF,2022-05-01,b,70,10,1510,239,48822
Afghanistan,Urban,AF,2022-05-01,b,70,10,14784,122,26940
Brazil,Urban,AF,2022-05-01,b,70,10,1190,68,3423
Canada,Urban,AF,2022-05-01,b,70,10,184,185,2652
Denmark,Urban,AF,2022-05-01,b,70,10,1161,117,36906
Egypt,Urban,AF,2022-05-01,b,70,10,7807,314,9474
Afghanistan,Rural,AF,2022-05-01,b,70,10,15128,469,19579
Brazil,Rural,AF,2022-05-01,b,70,10,2955,231,214
Canada,Rural,AF,2022-05-01,b,70,10,1866,248,17454
Denmark,Rural,AF,2022-05-01,b,70,10,9904,79,45570
Egypt,Rural,AF,2022-05-01,b,70,10,11207,190,31729
Afghanistan,All,BR,2022-05-01,b,70,10,2413,275,17157
Brazil,All,BR,2022-05-01,b,70,10,1970,58,32656
Canada,All,BR,2022-05-01,b,70,10,3372,250,43558
Denmark,All,BR,2022-05-01,b,70,10,18410,283,44202
Egypt,All,BR,2022-05-01,b,70,10,8341,129,31468
Afghanistan,Urban,BR,2022-05-01,b,70,10,16108,376,48741
Brazil,Urban,BR,2022-05-01,b,70,10,4743,56,2916
Canada,Urban,BR,2022-05-01,b,70,10,3568,84,29815
Denmark,Urban,BR,2022-05-01,b,70,10,14088,164,9786
Egypt,Urban,BR,2022-05-01,b,70,10,7068,267,47831
Afghanistan,Rural,BR,2022-05-01,b,70,10,10901,271,15463
Brazil,Rural,BR,2022-05-01,b,70,10,9411,133,46304
Canada,Rural,BR,2022-05-01,b,70,10,17381,155,12161
Denmark,Rural,BR,2022-05-01,b,70,10,11076,274,7141
Egypt,Rural,BR,2022-05-01,b,70,10,18664,467,14349
Afghanistan,All,CA,2022-05-01,b,70,10,363,438,27281
Brazil,All,CA,2022-05-01,b,70,10,14333,422,32341
Canada,All,CA,2022-05-01,b,70,10,14390,37,5901
Denmark,All,CA,2022-05-01,b,70,10,6206,260,36424
Egypt,All,CA,2022-05-01,b,70,10,16973,162,25836
Afghanistan,Urban,CA,2022-05-01,b,70,10,4204,80,49565
Brazil,Urban,CA,2022-05-01,b,70,10,16573,161,18779
Canada,Urban,CA,2022-05-01,b,70,10,13901,401,733
Denmark,Urban,CA,2022-05-01,b,70,10,17603,380,13735
Egypt,Urban,CA,2022-05-01,b,70,10,1614,174,44410
Afghanistan,Rural,CA,2022-05-01,b,70,10,10047,405,3037
Brazil,Rural,CA,2022-05-01,b,70,10,16686,136,28427
Canada,Rural,CA,2022-05-01,b,70,10,5514,100,30867
Denmark,Rural,CA,2022-05-01,b,70,10,14473,188,43268
Egypt,Rural,CA,2022-05-01,b,70,10,11520,54,46790
Afghanistan,All,DK,2022-05-01,b,70,10,17337,365,48969
Brazil,All,DK,2022-05-01,b,70,10,1696,178,6781
Canada,All,DK,2022-05-01,b,70,10,1554,404,33540
Denmark,All,DK,2022-05-01,b,70,10,12046,189,34727
Egypt,All,DK,2022-05-01,b,70,10,16053,159,25574
Afghanistan,Urban,DK,2022-05-01,b,70,10,16029,433,11774
Brazil,Urban,DK,2022-05-01,b,70,10,13728,384,38684
Canada,Urban,DK,2022-05-01,b,70,10,13848,61,35421
Denmark,Urban,DK,2022-05-01,b,70,10,237,243,31299
Egypt,Urban,DK,2022-05-01,b,70,10,5698,352,1053
Afghanistan,Rural,DK,2022-05-01,b,70,10,16209,270,32562
Brazil,Rural,DK,2022-05-01,b,70,10,15449,333,23979
Canada,Rural,DK,2022-05-01,b,70,10,1044,24,6030
Denmark,Rural,DK,2022-05-01,b,70,10,15375,237,10820
Egypt,Rural,DK,2022-05-01,b,70,10,17615,498,22641
Afghanistan,All,EG,2022-05-01,b,70,10,4969,108,15350
Brazil,All,EG,2022-05-01,b,70,10,3806,67,44252
Canada,All,EG,2022-05-01,b,70,10,13484,175,29704
Denmark,All,EG,2022-05-01,b,70,10,3342,227,10546
Egypt,All,EG,2022-05-01,b,70,10,15955,391,36923
Afghanistan,Urban,EG,2022-05-01,b,70,10,6697,150,49787
Brazil,Urban,EG,2022-05-01,b,70,10,4213,374,16412
Canada,Urban,EG,2022-05-01,b,70,10,10682,83,42773
Denmark,Urban,EG,2022-05-01,b,70,10,11194,117,31027
Egypt,Urban,EG,2022-05-01,b,70,10,15681,286,26670
Afghanistan,Rural,EG,2022-05-01,b,70,10,13395,42,38093
Brazil,Rural,EG,2022-05-01,b,70,10,19659,141,24004
Canada,Rural,EG,2022-05-01,b,70,10,14980,212,13527
Denmark,Rural,EG,2022-05-01,b,70,10,6836,29,42282
Egypt,Rural,EG,2022-05-01,b,70,10,11110,241,34674
Afghanistan,All,AF,2022-06-01,b,70,10,15106,300,19793
Brazil,All,AF,2022-06-01,b,70,10,18553,472,33399
Canada,All,AF,2022-06-01,b,70,10,4244,153,7392
Denmark,All,AF,2022-06-01,b,70,10,15056,217,12734
Egypt,All,AF,2022-06-01,b,70,10,2873,324,47522
Afghanistan,Urban,AF,2022-06-01,b,70,10,9521,129,43321
Brazil,Urban,AF,2022-06-01,b,70,10,16023,473,17384
Canada,Urban,AF,2022-06-01,b,70,10,11612,248,26005
Denmark,Urban,AF,2022-06-01,b,70,10,11910,471,31485
Egypt,Urban,AF,2022-06-01,b,70,10,16716,368,30435
Afghanistan,Rural,AF,2022-06-01,b,70,10,9928,13,23782
Brazil,Rural,AF,2022-06-01,b,70,10,11389,82,28596
Canada,Rural,AF,2022-06-01,b,70,10,19484,65,16408
Denmark,Rural,AF,2022-06-01,b,70,10,16120,348,16430
Egypt,Rural,AF,2022-06-01,b,70,10,18520,403,33177
Afghanistan,All,BR,2022-06-01,b,70,10,10781,321,11850
Brazil,All,BR,2022-06-01,b,70,10,14914,329,23400
Canada,All,BR,2022-06-01,b,70,10,18836,370,37796
Denmark,All,BR,2022-06-01,b,70,10,14665,309,38507
Egypt,All,BR,2022-06-01,b,70,10,8120,300,24137
Afghanistan,Urban,BR,2022-06-01,b,70,10,19407,110,17913
Brazil,Urban,BR,2022-06-01,b,70,10,5559,107,15748
Canada,Urban,BR,2022-06-01,b,70,10,18020,346,26689
Denmark,Urban,BR,2022-06-01,b,70,10,6185,254,3972
Egypt,Urban,BR,2022-06-01,b,70,10,15142,451,23740
Afghanistan,Rural,BR,2022-06-01,b,70,10,6184,188,6957
Brazil,Rural,BR,2022-06-01,b,70,10,17819,410,3987
Canada,Rural,BR,2022-06-01,b,70,10,8602,449,39895
Denmark,Rural,BR,2022-06-01,b,70,10,17282,394,40193
Egypt,Rural,BR,2022-06-01,b,70,10,4241,452,43109
Afghanistan,All,CA,2022-06-01,b,70,10,8023,354,23426
Brazil,All,CA,2022-06-01,b,70,10,7417,429,44898
Canada,All,CA,2022-06-01,b,70,10,128,336,43728
Denmark,All,CA,2022-06-01,b,70,10,9431,168,14689
Egypt,All,CA,2022-06-01,b,70,10,9569,52,49264
Afghanistan,Urban,CA,2022-06-01,b,70,10,6948,372,40187
Brazil,Urban,CA,2022-06-01,b,70,10,16432,166,9651
Canada,Urban,CA,2022-06-01,b,70,10,2177,256,45456
Denmark,Urban,CA,2022-06-01,b,70,10,11510,464,47150
Egypt,Urban,CA,2022-06-01,b,70,10,10882,73,34867
Afghanistan,Rural,CA,2022-06-01,b,70,10,4805,188,16341
Brazil,Rural,CA,2022-06-01,b,70,10,17765,460,8081
Canada,Rural,CA,2022-06-01,b,70,10,10219,197,39650
Denmark,Rural,CA,2022-06-01,b,70,10,2481,264,26497
Egypt,Rural,CA,2022-06-01,b,70,10,17343,408,18906
Afghanistan,All,DK,2022-06-01,b,70,10,11841,288,27013
Brazil,All,DK,2022-06-01,b,70,10,14467,315,26745
Canada,All,DK,2022-06-01,b,70,10,9233,31,36359
Denmark,All,DK,2022-06-01,b,70,10,4651,353,13340
Egypt,All,DK,2022-06-01,b,70,10,18565,112,34529
Afghanistan,Urban,DK,2022-06-01,b,70,10,10369,110,45001
Brazil,Urban,DK,2022-06-01,b,70,10,258,398,2539
Canada,Urban,DK,2022-06-01,b,70,10,650,496,42478
Denmark,Urban,DK,2022-06-01,b,70,10,19249,241,41690
Egypt,Urban,DK,2022-06-01,b,70,10,14122,271,2794
Afghanistan,Rural,DK,2022-06-01,b,70,10,7672,145,10409
Brazil,Rural,DK,2022-06-01,b,70,10,18509,363,25096
Canada,Rural,DK,2022-06-01,b,70,10,1880,2,8702
Denmark,Rural,DK,2022-06-01,b,70,10,7575,285,36489
Egypt,Rural,DK,2022-06-01,b,70,10,4706,335,21314
Afghanistan,All,EG,2022-06-01,b,70,10,610,120,24887
Brazil,All,EG,2022-06-01,b,70,10,3964,289,19367
Canada,All,EG,2022-06-01,b,70,10,19756,295,29154
Denmark,All,EG,2022-06-01,b,70,10,19889,251,13425
Egypt,All,EG,2022-06-01,b,70,10,9330,138,19864
Afghanistan,Urban,EG,2022-06-01,b,70,10,7551,352,13537
Brazil,Urban,EG,2022-06-01,b,70,10,7080,339,40786
Canada,Urban,EG,2022-06-01,b,70,10,10443,62,48431
Denmark,Urban,EG,2022-06-01,b,70,10,11792,30,31670
Egypt,Urban,EG,2022-06-01,b,70,10,2440,28,23714
Afghanistan,Rural,EG,2022-06-01,b,70,10,17505,264,38774
Brazil,Rural,EG,2022-06-01,b,70,10,14167,342,9032
Canada,Rural,EG,2022-06-01,b,70,10,12550,326,42445
Denmark,Rural,EG,2022-06-01,b,70,10,14267,328,46182
Egypt,Rural,EG,2022-06-01,b,70,10,12506,297,23839
Afghanistan,All,AF,2022-07-01,b,70,10,9183,64,33437
Brazil,All,AF,2022-07-01,b,70,10,18733,275,3631
Canada,All,AF,2022-07-01,b,70,10,6431,370,13005
Denmark,All,AF,2022-07-01,b,70,10,18722,236,30926
Egypt,All,AF,2022-07-01,b,70,10,2950,150,19443
Afghanistan,Urban,AF,2022-07-01,b,70,10,19931,429,29034
Brazil,Urban,AF,2022-07-01,b,70,10,14166,328,43731
Canada,Urban,AF,2022-07-01,b,70,10,15167,36,18411
Denmark,Urban,AF,2022-07-01,b,70,10,16930,421,24893
Egypt,Urban,AF,2022-07-01,b,70,10,13447,230,44152
Afghanistan,Rural,AF,2022-07-01,b,70,10,15654,115,46227
Brazil,Rural,AF,2022-07-01,b,70,10,13374,189,38159
Canada,Rural,AF,2022-07-01,b,70,10,5041,446,26629
Denmark,Rural,AF,2022-07-01,b,70,10,2552,229,25645
Egypt,Rural,AF,2022-07-01,b,70,10,5426,213,12905
Afghanistan,All,BR,2022-07-01,b,70,10,11839,274,423
Brazil,All,BR,2022-07-01,b,70,10,10323,207,12678
Canada,All,BR,2022-07-01,b,70,10,8895,242,18018
Denmark,All,BR,2022-07-01,b,70,10,17438,12,41670
Egypt,All,BR,2022-07-01,b,70,10,17923,3,39179
Afghanistan,Urban,BR,2022-07-01,b,70,10,17629,35,19703
Brazil,Urban,BR,2022-07-01,b,70,10,16468,23,35738
Canada,Urban,BR,2022-07-01,b,70,10,5042,398,18174
Denmark,Urban,BR,2022-07-01,b,70,10,13728,85,3303
Egypt,Urban,BR,2022-07-01,b,70,10,10410,309,43548
Afghanistan,Rural,BR,2022-07-01,b,70,10,14828,47,32490
Brazil,Rural,BR,2022-07-01,b,70,10,4781,304,31658
Canada,Rural,BR,2022-07-01,b,70,10,16544,278,6385
Denmark,Rural,BR,2022-07-01,b,70,10,10971,495,13943
Egypt,Rural,BR,2022-07-01,b,70,10,6589,140,39358
Afghanistan,All,CA,2022-07-01,b,70,10,7975,272,48848
Brazil,All,CA,2022-07-01,b,70,10,16670,125,30143
Canada,All,CA,2022-07-01,b,70,10,7391,249,33700
Denmark,All,CA,2022-07-01,b,70,10,12280,107,36322
Egypt,All,CA,2022-07-01,b,70,10,1136,7,29655
Afghanistan,Urban,CA,2022-07-01,b,70,10,9223,110,35372
Brazil,Urban,CA,2022-07-01,b,70,10,14032,29,24722
Canada,Urban,CA,2022-07-01,b,70,10,14637,251,33885
Denmark,Urban,CA,2022-07-01,b,70,10,9602,130,7572
Egypt,Urban,CA,2022-07-01,b,70,10,4133,290,17423
Afghanistan,Rural,CA,2022-07-01,b,70,10,19297,192,49126
Brazil,Rural,CA,2022-07-01,b,70,10,7877,327,17434
Canada,Rural,CA,2022-07-01,b,70,10,993,369,29876
Denmark,Rural,CA,2022-07-01,b,70,10,9344,85,29099
Egypt,Rural,CA,2022-07-01,b,70,10,18316,153,4838
Afghanistan,All,DK,2022-07-01,b,70,10,854,211,49381
Brazil,All,DK,2022-07-01,b,70,10,9566,41,1199
Canada,All,DK,2022-07-01,b,70,10,11277,28,12939
Denmark,All,DK,2022-07-01,b,70,10,1213,297,42437
Egypt,All,DK,2022-07-01,b,70,10,9633,32,4465
Afghanistan,Urban,DK,2022-07-01,b,70,10,2757,374,31028
Brazil,Urban,DK,2022-07-01,b,70,10,16662,263,45730
Canada,Urban,DK,2022-07-01,b,70,10,13970,360,20109
Denmark,Urban,DK,2022-07-01,b,70,10,5382,58,4067
Egypt,Urban,DK,2022-07-01,b,70,10,3684,176,42147
Afghanistan,Rural,DK,2022-07-01,b,70,10,6354,189,33646
Brazil,Rural,DK,2022-07-01,b,70,10,9734,342,5374
Canada,Rural,DK,2022-07-01,b,70,10,10246,448,44030
Denmark,Rural,DK,2022-07-01,b,70,10,3314,472,28483
Egypt,Rural,DK,2022-07-01,b,70,10,13133,352,18859
Afghanistan,All,EG,2022-07-01,b,70,10,17154,278,38634
Brazil,All,EG,2022-07-01,b,70,10,9935,457,21418
Canada,All,EG,2022-07-01,b,70,10,18641,451,7306
Denmark,All,EG,2022-07-01,b,70,10,518,60,3460
Egypt,All,EG,2022-07-01,b,70,10,17118,238,30130
Afghanistan,Urban,EG,2022-07-01,b,70,10,17665,245,49806
Brazil,Urban,EG,2022-07-01,b,70,10,14456,122,36744
Canada,Urban,EG,2022-07-01,b,70,10,9425,47,31615
Denmark,Urban,EG,2022-07-01,b,70,10,8151,495,5204
Egypt,Urban,EG,2022-07-01,b,70,10,8627,378,35950
Afghanistan,Rural,EG,2022-07-01,b,70,10,8175,7,17957
Brazil,Rural,EG,2022-07-01,b,70,10,12494,33,8831
Canada,Rural,EG,2022-07-01,b,70,10,7705,430,1387
Denmark,Rural,EG,2022-07-01,b,70,10,303,357,46693
Egypt,Rural,EG,2022-07-01,b,70,10,8024,499,36153
Afghanistan,All,AF,2022-08-01,b,70,10,5270,164,25525
Brazil,All,AF,2022-08-01,b,70,10,18619,187,35952
Canada,All,AF,2022-08-01,b,70,10,2613,292,23555
Denmark,All,AF,2022-08-01,b,70,10,781,135,39694
Egypt,All,AF,2022-08-01,b,70,10,11346,16,41615
Afghanistan,Urban,AF,2022-08-01,b,70,10,1873,179,37138
Brazil,Urban,AF,2022-08-01,b,70,10,5910,367,40633
Canada,Urban,AF,2022-08-01,b,70,10,13236,23,30151
Denmark,Urban,AF,2022-08-01,b,70,10,947,373,33233
Egypt,Urban,AF,2022-08-01,b,70,10,10641,414,24654
Afghanistan,Rural,AF,2022-08-01,b,70,10,14281,195,10470
Brazil,Rural,AF,2022-08-01,b,70,10,4687,265,32579
Canada,Rural,AF,2022-08-01,b,70,10,10089,20,46025
Denmark,Rural,AF,2022-08-01,b,70,10,14288,400,12949
Egypt,Rural,AF,2022-08-01,b,70,10,8583,276,28136
Afghanistan,All,BR,2022-08-01,b,70,10,17722,369,34015
Brazil,All,BR,2022-08-01,b,70,10,19260,256,39963
Canada,All,BR,2022-08-01,b,70,10,19613,284,1656
Denmark,All,BR,2022-08-01,b,70,10,538,304,11087
Egypt,All,BR,2022-08-01,b,70,10,9139,132,31673
Afghanistan,Urban,BR,2022-08-01,b,70,10,10437,188,8034
Brazil,Urban,BR,2022-08-01,b,70,10,10057,198,7001
Canada,Urban,BR,2022-08-01,b,70,10,8989,82,16226
Denmark,Urban,BR,2022-08-01,b,70,10,1895,173,23568
Egypt,Urban,BR,2022-08-01,b,70,10,14022,303,37714
Afghanistan,Rural,BR,2022-08-01,b,70,10,6812,437,17573
Brazil,Rural,BR,2022-08-01,b,70,10,7658,43,2023
Canada,Rural,BR,2022-08-01,b,70,10,5293,184,35432
Denmark,Rural,BR,2022-08-01,b,70,10,18194,450,32928
Egypt,Rural,BR,2022-08-01,b,70,10,11742,75,10509
Afghanistan,All,CA,2022-08-01,b,70,10,18986,60,26098
Brazil,All,CA,2022-08-01,b,70,10,5216,288,28303
Canada,All,CA,2022-08-01,b,70,10,11316,189,1788
Denmark,All,CA,2022-08-01,b,70,10,2961,372,42630
Egypt,All,CA,2022-08-01,b,70,10,371,417,48017
Afghanistan,Urban,CA,2022-08-01,b,70,10,14249,117,25505
Brazil,Urban,CA,2022-08-01,b,70,10,8315,162,3009
Canada,Urban,CA,2022-08-01,b,70,10,15623,497,23672
Denmark,Urban,CA,2022-08-01,b,70,10,19128,379,13707
Egypt,Urban,CA,2022-08-01,b,70,10,6265,111,27123
Afghanistan,Rural,CA,2022-08-01,b,70,10,15210,306,16415
Brazil,Rural,CA,2022-08-01,b,70,10,103,297,47310
Canada,Rural,CA,2022-08-01,b,70,10,13438,200,4069
Denmark,Rural,CA,2022-08-01,b,70,10,12827,436,37141
Egypt,Rural,CA,2022-08-01,b,70,10,19034,210,26568
Afghanistan,All,DK,2022-08-01,b,70,10,12784,445,5228
Brazil,All,DK,2022-08-01,b,70,10,11415,491,18425
Canada,All,DK,2022-08-01,b,70,10,6675,207,32597
Denmark,All,DK,2022-08-01,b,70,10,14431,408,17859
Egypt,All,DK,2022-08-01,b,70,10,9928,217,48137
Afghanistan,Urban,DK,2022-08-01,b,70,10,8132,295,14840
Brazil,Urban,DK,2022-08-01,b,70,10,7126,354,48601
Canada,Urban,DK,2022-08-01,b,70,10,8399,455,47635
Denmark,Urban,DK,2022-08-01,b,70,10,781,47,20797
Egypt,Urban,DK,2022-08-01,b,70,10,18592,393,48431
Afghanistan,Rural,DK,2022-08-01,b,70,10,17638,186,4776
Brazil,Rural,DK,2022-08-01,b,70,10,14268,235,29960
Canada,Rural,DK,2022-08-01,b,70,10,904,297,37345
Denmark,Rural,DK,2022-08-01,b,70,10,13711,245,2086
Egypt,Rural,DK,2022-08-01,b,70,10,16805,406,2670
Afghanistan,All,EG,2022-08-01,b,70,10,10382,340,349
Brazil,All,EG,2022-08-01,b,70,10,13303,234,43441
Canada,All,EG,2022-08-01,b,70,10,10218,29,14964
Denmark,All,EG,2022-08-01,b,70,10,4234,300,45011
Egypt,All,EG,2022-08-01,b,70,10,19625,188,11720
