Country,Region,Date,Sex,Age,Cases,Deaths,Tests,CFR
Canada,Urban,2022-11-01,f,90,1364,303,8123,22.21407624633431
Canada,Rural,2022-11-01,f,90,18095,393,11643,2.17187068250898
Canada,Urban,2022-11-01,f,90,18048,44,28456,0.24379432624113476
Canada,Rural,2022-11-01,f,90,1431,315,38501,22.0125786163522
Canada,Urban,2022-12-01,f,90,215,160,615,74.4186046511628
Canada,Rural,2022-12-01,f,90,3303,8,17644,0.24220405691795338
Canada,Urban,2022-12-01,f,90,10471,268,24476,2.559449909273231
Canada,Rural,2022-12-01,f,90,4564,24,9305,0.5258545135845749
Canada,Urban,2022-12-01,f,90,12028,193,3641,1.6045892916528102
Canada,Rural,2022-12-01,f,90,8157,172,31922,2.1086183645948267
Canada,Urban,2022-12-01,f,90,1874,87,8813,4.64247598719317
Canada,Rural,2022-12-01,f,90,14025,308,19121,2.196078431372549
Canada,Urban,2022-12-01,f,90,13141,77,3109,0.5859523628338787
Canada,Rural,2022-12-01,f,90,19775,84,6265,0.42477876106194695
Canada,Urban,2022-01-01,m,100,4446,358,15156,8.052181736392262
Canada,Rural,2022-01-01,m,100,14099,196,3196,1.3901695155684801
Canada,Urban,2022-01-01,m,100,18968,406,43688,2.140447068747364
Canada,Rural,2022-01-01,m,100,4429,411,49537,9.27974712124633
Canada,Urban,2022-01-01,m,100,2498,315,27542,12.610088070456365
Canada,Rural,2022-01-01,m,100,7122,471,28031,6.613310867733782
Canada,Urban,2022-01-01,m,100,8689,221,10544,2.5434457359880307
Canada,Rural,2022-01-01,m,100,1323,323,4876,24.414210128495842
Canada,Urban,2022-01-01,m,100,2425,61,16957,2.515463917525773
Canada,Rural,2022-01-01,m,100,12537,117,15281,0.9332376166547021
Canada,Urban,2022-02-01,m,100,12553,353,26785,2.812076794391779
Canada,Rural,2022-02-01,m,100,4067,400,45582,9.835259404966806
Canada,Urban,2022-02-01,m,100,6187,279,3278,4.509455309519962
Canada,Rural,2022-02-01,m,100,5199,340,4495,6.539719176764762
Canada,Urban,2022-02-01,m,100,2201,271,12087,12.31258518855066
Canada,Rural,2022-02-01,m,100,14496,222,18916,1.531456953642384
Canada,Urban,2022-02-01,m,100,15399,108,48820,0.701344243132671
Canada,Rural,2022-02-01,m,100,6377,113,21609,1.7719931002038576
Canada,Urban,2022-03-01,m,100,1007,285,32020,28.30188679245283
Canada,Rural,2022-03-01,m,100,15636,57,28160,0.3645433614735226
Canada,Urban,2022-03-01,m,100,3196,356,15594,11.13892365456821
Canada,Rural,2022-03-01,m,100,19824,441,36633,2.2245762711864407
Canada,Urban,2022-03-01,m,100,4330,120,43675,2.771362586605081
Canada,Rural,2022-03-01,m,100,6027,244,36127,4.048448647751783
Canada,Urban,2022-03-01,m,100,17652,8,41527,0.04532064355313845
Canada,Rural,2022-03-01,m,100,1610,402,38729,24.96894409937888
Canada,Urban,2022-03-01,m,100,10685,58,39406,0.542817033224146
Canada,Rural,2022-03-01,m,100,2085,407,25918,19.520383693045567
Canada,Urban,2022-04-01,m,100,492,106,13250,21.544715447154474
Canada,Rural,2022-04-01,m,100,1765,152,3845,8.611898016997168
Canada,Urban,2022-04-01,m,100,6220,441,24030,7.090032154340836
Canada,Rural,2022-04-01,m,100,16559,381,32745,2.3008635787185217
Canada,Urban,2022-04-01,m,100,11046,84,14476,0.7604562737642585
Canada,Rural,2022-04-01,m,100,6779,303,6333,4.469685794364951
Canada,Urban,2022-04-01,m,100,1389,324,35257,23.326133909287257
Canada,Rural,2022-04-01,m,100,14287,86,29862,0.6019458248757612
Canada,Urban,2022-04-01,m,100,3897,290,5535,7.4416217603284585
Canada,Rural,2022-04-01,m,100,9399,84,1077,0.893712097031599
Canada,Urban,2022-05-01,m,100,17199,479,15871,2.7850456421884995
Canada,Urban,2022-05-01,m,100,6375,295,32338,4.627450980392156
Canada,Rural,2022-05-01,m,100,17176,321,24680,1.868886818816954
Canada,Urban,2022-05-01,m,100,17363,168,40317,0.9675747278696079
Canada,Rural,2022-05-01,m,100,1690,324,2192,19.171597633136095
Canada,Urban,2022-05-01,m,100,1212,85,41749,7.013201320132014
Canada,Rural,2022-05-01,m,100,1246,213,28005,17.09470304975923
Canada,Urban,2022-05-01,m,100,8503,252,34058,2.9636598847465603
Canada,Urban,2022-06-01,m,100,15946,191,25256,1.1977925498557631
Canada,Rural,2022-06-01,m,100,18407,171,14634,0.928994404302711
Canada,Urban,2022-06-01,m,100,7550,115,13648,1.5231788079470199
Canada,Rural,2022-06-01,m,100,4164,355,37444,8.525456292026897
Canada,Urban,2022-06-01,m,100,2094,270,297,12.893982808022923
Canada,Rural,2022-06-01,m,100,8002,206,49104,2.5743564108972756
Canada,Urban,2022-06-01,m,100,7093,195,8987,2.749189341604399
Canada,Rural,2022-06-01,m,100,3682,474,12218,12.873438348723521
Canada,Urban,2022-06-01,m,100,4527,461,48961,10.183344378175391
Canada,Rural,2022-06-01,m,100,19578,193,38609,0.9858003881908264
Canada,Urban,2022-07-01,m,100,9626,14,9730,0.14543943486391026
Canada,Rural,2022-07-01,m,100,14999,486,43495,3.24021601440096
Canada,Urban,2022-07-01,m,100,11903,101,13205,0.8485255817861044
Canada,Rural,2022-07-01,m,100,4810,125,6883,2.598752598752599
Canada,Urban,2022-07-01,m,100,15773,165,31518,1.0460914220503392
Canada,Rural,2022-07-01,m,100,17742,189,18698,1.0652688535678052
Canada,Urban,2022-07-01,m,100,5934,434,17051,7.3137849679811255
Canada,Rural,2022-07-01,m,100,8212,147,21296,1.7900633219678517
Canada,Urban,2022-07-01,m,100,13337,464,20788,3.479043263102647
Canada,Rural,2022-07-01,m,100,1797,435,21569,24.207011686143574
Canada,Urban,2022-08-01,m,100,2976,260,15466,8.736559139784946
Canada,Rural,2022-08-01,m,100,19142,488,24400,2.5493678821439767
Canada,Urban,2022-08-01,m,100,12382,398,32946,3.214343401712163
Canada,Rural,2022-08-01,m,100,8797,103,44481,1.1708537001250428
Canada,Urban,2022-08-01,m,100,14821,364,39246,2.4559746305917276
Canada,Urban,2022-08-01,m,100,12312,419,25638,3.4031838856400256
Canada,Rural,2022-08-01,m,100,17471,353,42724,2.0204910995363745
Canada,Urban,2022-08-01,m,100,6858,358,1353,5.220180810731992
Canada,Rural,2022-08-01,m,100,16847,302,44727,1.7926040244553927
Canada,Urban,2022-09-01,m,100,1829,123,24315,6.724986331328594
Canada,Rural,2022-09-01,m,100,18923,79,11638,0.41748137187549544
Canada,Urban,2022-09-01,m,100,3551,153,45600,4.308645451985356
Canada,Rural,2022-09-01,m,100,4431,268,4376,6.0482960956894605
Canada,Urban,2022-09-01,m,100,3253,33,17278,1.014448201660006
Canada,Rural,2022-09-01,m,100,9414,32,24915,0.3399192691735713
Canada,Urban,2022-09-01,m,100,3494,78,882,2.2323983972524326
Canada,Rural,2022-09-01,m,100,13905,64,20622,0.46026609133405255
Canada,Urban,2022-09-01,m,100,11918,16,30966,0.13425071320691392
Canada,Rural,2022-09-01,m,100,11516,228,18754,1.9798541160125045
Canada,Urban,2022-10-01,m,100,14220,129,46948,0.9071729957805906
Canada,Rural,2022-10-01,m,100,4292,109,11593,2.5396085740913326
Canada,Urban,2022-10-01,m,100,4353,167,18370,3.8364346427750973
Canada,Rural,2022-10-01,m,100,13285,375,2265,2.822732404968009
Canada,Urban,2022-10-01,m,100,19131,427,35371,2.2319795096963047
Canada,Rural,2022-10-01,m,100,7174,443,45279,6.175076665737385
Canada,Urban,2022-10-01,m,100,12316,258,34261,2.094835985709646
Canada,Rural,2022-10-01,m,100,13221,396,11485,2.995234853641933
Canada,Urban,2022-10-01,m,100,6125,472,28753,7.706122448979593
Canada,Rural,2022-10-01,m,100,4902,35,10993,0.7139942880456956
Canada,Urban,2022-11-01,m,100,7886,211,14238,2.6756276946487447
Canada,Rural,2022-11-01,m,100,6577,500,38014,7.60225026607876
Canada,Urban,2022-11-01,m,100,14718,150,48104,1.019160211985324
Canada,Rural,2022-11-01,m,100,3762,252,4321,6.698564593301436
Canada,Urban,2022-11-01,m,100,15146,190,19038,1.2544566222104847
Canada,Rural,2022-11-01,m,100,2502,167,27494,6.6746602717825745
Canada,Urban,2022-11-01,m,100,7754,410,24581,5.287593500128965
Canada,Rural,2022-11-01,m,100,2446,18,25877,0.7358953393295176
Canada,Urban,2022-11-01,m,100,16217,306,41424,1.8869087994080287
Canada,Rural,2022-11-01,m,100,5089,460,3704,9.039103949695422
Canada,Urban,2022-12-01,m,100,8950,341,47245,3.8100558659217874
Canada,Rural,2022-12-01,m,100,2641,133,24034,5.0359712230215825
Canada,Urban,2022-12-01,m,100,19690,165,16120,0.8379888268156425
Canada,Rural,2022-12-01,m,100,11537,221,29532,1.9155759729565747
Canada,Urban,2022-12-01,m,100,19182,298,18353,1.5535397768741528
Canada,Rural,2022-12-01,m,100,4042,10,40400,0.24740227610094012
Canada,Urban,2022-12-01,m,100,2877,110,18194,3.823427181091415
Canada,Rural,2022-12-01,m,100,11079,54,3629,0.487408610885459
Canada,Urban,2022-12-01,m,100,15951,175,36868,1.0971098990658892
Canada,Rural,2022-12-01,m,100,19433,341,5833,1.754747079709772
Canada,Urban,2022-01-01,f,100,11734,326,35153,2.778251235725243
Canada,Rural,2022-01-01,f,100,17864,339,7818,1.8976712942230183
Canada,Urban,2022-01-01,f,100,4300,457,5780,10.627906976744187
Canada,Rural,2022-01-01,f,100,2890,417,22667,14.429065743944635
Canada,Urban,2022-01-01,f,100,18547,25,35046,0.13479268884455708
Canada,Rural,2022-01-01,f,100,9890,415,24785,4.196157735085945
Canada,Rural,2022-01-01,f,100,10500,154,44644,1.4666666666666666
Canada,Urban,2022-01-01,f,100,1703,498,31185,29.24251321197886
Canada,Rural,2022-01-01,f,100,6502,150,32343,2.3069824669332513
Canada,Urban,2022-02-01,f,100,3048,418,16731,13.713910761154855
Canada,Rural,2022-02-01,f,100,15507,343,31706,2.2119043012832913
Canada,Urban,2022-02-01,f,100,15593,423,5680,2.712755723722183
Canada,Rural,2022-02-01,f,100,9215,365,43027,3.9609332609875203
Canada,Urban,2022-02-01,f,100,3849,231,33199,6.001558846453625
Canada,Rural,2022-02-01,f,100,18642,257,43191,1.3786074455530521
Canada,Urban,2022-02-01,f,100,2554,51,49913,1.9968676585747847
Canada,Rural,2022-02-01,f,100,15346,57,32471,0.3714322950606021
Canada,Urban,2022-02-01,f,100,16021,220,31477,1.3731976780475625
Canada,Rural,2022-02-01,f,100,10746,355,14711,3.3035548110924995
Canada,Urban,2022-03-01,f,100,4917,127,32311,2.5828757372381532
Canada,Rural,2022-03-01,f,100,1031,291,38198,28.22502424830262
Canada,Urban,2022-03-01,f,100,18080,40,31697,0.22123893805309736
Canada,Rural,2022-03-01,f,100,19907,310,48978,1.5572411714472296
Canada,Urban,2022-03-01,f,100,1409,361,32179,25.621007806955287
Canada,Rural,2022-03-01,f,100,7044,193,35466,2.7399204997160704
Canada,Urban,2022-03-01,f,100,3301,166,38859,5.02877915783096
Canada,Rural,2022-03-01,f,100,10614,9,2779,0.0847936687394008
Canada,Urban,2022-03-01,f,100,16881,499,34216,2.9559860197855574
Canada,Rural,2022-03-01,f,100,4990,247,40580,4.949899799599199
Canada,Urban,2022-04-01,f,100,12996,100,5403,0.7694675284702985
Canada,Rural,2022-04-01,f,100,19754,318,24609,1.6098005467247138
Canada,Urban,2022-04-01,f,100,6874,300,22386,4.364271166715159
Canada,Rural,2022-04-01,f,100,6810,221,3268,3.2452276064610865
Canada,Urban,2022-04-01,f,100,1589,372,43484,23.41095028319698
Canada,Rural,2022-04-01,f,100,5339,445,9649,8.334894174939127
Canada,Urban,2022-04-01,f,100,11972,22,16351,0.18376211159371866
Canada,Rural,2022-04-01,f,100,4020,475,28494,11.81592039800995
Canada,Urban,2022-04-01,f,100,2981,62,22250,2.079838980207984
Canada,Rural,2022-04-01,f,100,10558,245,320,2.3205152491002083
Canada,Urban,2022-05-01,f,100,1860,182,13738,9.78494623655914
Canada,Rural,2022-05-01,f,100,13165,36,49182,0.2734523357387011
Canada,Urban,2022-05-01,f,100,18864,462,7495,2.44910941475827
Canada,Rural,2022-05-01,f,100,11751,441,35612,3.7528720959918305
Canada,Urban,2022-05-01,f,100,10959,207,35116,1.8888584724883657
Canada,Rural,2022-05-01,f,100,18640,99,36159,0.5311158798283261
Canada,Urban,2022-05-01,f,100,9976,211,29111,2.115076182838813
Canada,Rural,2022-05-01,f,100,19903,249,35807,1.2510676782394614
Canada,Urban,2022-05-01,f,100,2800,60,39273,2.142857142857143
Canada,Rural,2022-05-01,f,100,19744,467,15939,2.3652755267423013
Canada,Urban,2022-06-01,f,100,13957,458,45101,3.2815074872823673
Canada,Rural,2022-06-01,f,100,4431,170,2999,3.8366057323403293
Canada,Urban,2022-06-01,f,100,3324,165,8054,4.9638989169675085
Canada,Rural,2022-06-01,f,100,18254,244,44392,1.3366933274898651
Canada,Urban,2022-06-01,f,100,7850,55,16281,0.7006369426751593
Canada,Rural,2022-06-01,f,100,1841,70,33050,3.802281368821293
Canada,Urban,2022-06-01,f,100,8672,334,7850,3.8514760147601477
Canada,Rural,2022-06-01,f,100,14687,6,36041,0.04085245455164431
Canada,Urban,2022-06-01,f,100,18896,141,48033,0.7461896697713801
Canada,Rural,2022-06-01,f,100,18116,315,44974,1.7387944358578051
Canada,Urban,2022-07-01,f,100,19690,364,16672,1.8486541391569324
Canada,Rural,2022-07-01,f,100,5252,57,36293,1.0853008377760853
Canada,Urban,2022-07-01,f,100,18182,418,48209,2.2989770102298976
Canada,Rural,2022-07-01,f,100,12924,224,11230,1.7332095326524295
Canada,Urban,2022-07-01,f,100,19323,132,32991,0.6831237385499146
Canada,Rural,2022-07-01,f,100,15884,282,17930,1.7753714429614704
Canada,Urban,2022-07-01,f,100,14831,357,38814,2.4071202211583844
Canada,Rural,2022-07-01,f,100,12925,14,4121,0.10831721470019341
Canada,Urban,2022-07-01,f,100,5453,28,9000,0.5134788189987163
Canada,Rural,2022-07-01,f,100,1238,189,23994,15.266558966074314
Canada,Urban,2022-08-01,f,100,19146,394,3928,2.0578710957902433
Canada,Rural,2022-08-01,f,100,17612,465,35701,2.640245287304111
Canada,Urban,2022-08-01,f,100,16739,431,16947,2.5748252583786364
Canada,Rural,2022-08-01,f,100,15591,182,36447,1.1673401321275094
Canada,Urban,2022-08-01,f,100,14923,383,22380,2.5665080747838904
Canada,Rural,2022-08-01,f,100,2378,356,34751,14.970563498738434
Canada,Urban,2022-08-01,f,100,16612,311,8358,1.8721406212376595
Canada,Rural,2022-08-01,f,100,13249,345,19595,2.60397011095177
Canada,Urban,2022-08-01,f,100,2725,9,23244,0.3302752293577982
Canada,Rural,2022-08-01,f,100,12544,469,47142,3.7388392857142856
Canada,Urban,2022-09-01,f,100,10491,170,22930,1.620436564674483
Canada,Rural,2022-09-01,f,100,2880,283,26050,9.82638888888889
Canada,Urban,2022-09-01,f,100,9953,56,2704,0.5626444288154325
Canada,Rural,2022-09-01,f,100,16397,489,44852,2.9822528511313044
Canada,Urban,2022-09-01,f,100,2113,397,36161,18.78845243729295
Canada,Rural,2022-09-01,f,100,18238,336,12004,1.8423072705340497
Canada,Urban,2022-09-01,f,100,15738,469,10857,2.9800482907612147
Canada,Rural,2022-09-01,f,100,10705,407,31915,3.801961700140121
Canada,Urban,2022-09-01,f,100,9935,252,9266,2.536487166582788
Canada,Rural,2022-09-01,f,100,6189,152,10318,2.4559702698335757
Canada,Urban,2022-10-01,f,100,432,36,1358,8.333333333333332
Canada,Rural,2022-10-01,f,100,12197,422,42234,3.45986718045421
Canada,Urban,2022-10-01,f,100,17641,220,44790,1.2470948358936569
Canada,Rural,2022-10-01,f,100,3000,316,6835,10.533333333333333
Canada,Urban,2022-10-01,f,100,8352,51,835,0.610632183908046
Canada,Rural,2022-10-01,f,100,8335,166,295,1.9916016796640672
Canada,Urban,2022-10-01,f,100,6185,441,10696,7.130153597413096
Canada,Rural,2022-10-01,f,100,8282,407,15538,4.914271914996378
Canada,Rural,2022-10-01,f,100,16487,197,19205,1.1948808151877237
Canada,Urban,2022-11-01,f,100,3437,221,11162,6.430026185627
Canada,Rural,2022-11-01,f,100,12876,210,871,1.6309412861136998
Canada,Urban,2022-11-01,f,100,6586,387,419,5.876100819921044
Canada,Rural,2022-11-01,f,100,19482,129,30583,0.6621496766245765
Canada,Urban,2022-11-01,f,100,1282,127,29447,9.906396255850234
Canada,Rural,2022-11-01,f,100,3861,109,47352,2.823102823102823
Canada,Urban,2022-11-01,f,100,17419,302,27982,1.733739020609679
Canada,Rural,2022-11-01,f,100,11425,432,45380,3.7811816192560173
Canada,Urban,2022-11-01,f,100,935,89,41419,9.518716577540106
Canada,Rural,2022-11-01,f,100,13440,168,36309,1.25
Canada,Urban,2022-12-01,f,100,17934,208,15781,1.1598081855693099
Canada,Rural,2022-12-01,f,100,829,16,17673,1.9300361881785282
Canada,Urban,2022-12-01,f,100,8696,230,45651,2.644894204231831
Canada,Rural,2022-12-01,f,100,842,101,34644,11.995249406175772
Canada,Urban,2022-12-01,f,100,18052,189,7443,1.0469754043873256
Canada,Rural,2022-12-01,f,100,876,485,24584,55.36529680365297
Canada,Urban,2022-12-01,f,100,9707,185,566,1.905841145565056
Canada,Rural,2022-12-01,f,100,2400,276,46649,11.5
Canada,Urban,2022-12-01,f,100,18895,207,27619,1.0955279174384758
Canada,Rural,2022-12-01,f,100,12535,442,12351,3.526126844834464
